2023-04-13 12:28:24.177760	0:01:15:198
2023-04-13 12:28:24.298343	0:01:15:319
2023-04-13 12:28:24.366695	0:01:15:387
2023-04-13 12:28:24.468585	0:01:15:489
2023-04-13 12:28:24.470869	0:01:15:491
2023-04-13 12:28:24.566224	0:01:15:586
2023-04-13 12:28:24.591301	0:01:15:612
2023-04-13 12:28:24.670935	0:01:15:691
2023-04-13 12:28:24.672778	0:01:15:693
2023-04-13 12:28:24.727199	0:01:15:747
2023-04-13 12:28:24.761512	0:01:15:782
2023-04-13 12:28:24.842827	0:01:15:863
2023-04-13 12:28:24.844265	0:01:15:864
2023-04-13 12:28:24.925774	0:01:15:946
2023-04-13 12:28:24.952751	0:01:15:973
2023-04-13 12:28:25.009401	0:01:16:30
2023-04-13 12:28:25.013811	0:01:16:34
2023-04-13 12:28:25.257363	0:01:16:278
2023-04-13 12:28:25.418231	0:01:16:438
2023-04-13 12:28:25.498330	0:01:16:519
2023-04-13 12:28:25.808659	0:01:16:829
2023-04-13 12:28:25.900487	0:01:16:921
2023-04-13 12:28:26.243491	0:01:17:264
2023-04-13 12:28:26.359892	0:01:17:380
2023-04-13 12:28:26.576950	0:01:17:597
2023-04-13 12:28:26.696806	0:01:17:717
2023-04-13 12:28:26.757070	0:01:17:777
2023-04-13 12:28:26.858635	0:01:17:879
2023-04-13 12:28:26.904353	0:01:17:925
2023-04-13 12:28:27.029516	0:01:18:50
2023-04-13 12:28:27.397548	0:01:18:418
2023-04-13 12:28:27.624282	0:01:18:645
2023-04-13 12:28:27.958004	0:01:18:978
2023-04-13 12:28:28.069774	0:01:19:90
2023-04-13 12:28:28.191105	0:01:19:211
2023-04-13 12:28:28.325748	0:01:19:346
2023-04-13 12:28:28.330234	0:01:19:350
2023-04-13 12:28:28.446718	0:01:19:467
2023-04-13 12:28:28.452155	0:01:19:472
2023-04-13 12:28:28.808836	0:01:19:829
2023-04-13 12:28:28.909641	0:01:19:930
2023-04-13 12:28:29.204757	0:01:20:225
2023-04-13 12:28:29.355062	0:01:20:375
2023-04-13 12:28:29.594793	0:01:20:615
2023-04-13 12:28:29.894866	0:01:20:915
2023-04-13 12:28:30.176470	0:01:21:197
2023-04-13 12:28:30.214465	0:01:21:235
2023-04-13 12:28:30.284934	0:01:21:305
2023-04-13 12:28:30.658998	0:01:21:679
2023-04-13 12:28:30.660869	0:01:21:681
2023-04-13 12:28:30.755060	0:01:21:775
2023-04-13 12:28:30.815562	0:01:21:836
2023-04-13 12:28:31.073884	0:01:22:94
2023-04-13 12:28:31.112534	0:01:22:133
2023-04-13 12:28:31.332571	0:01:22:353
2023-04-13 12:28:31.347734	0:01:22:368
2023-04-13 12:28:31.564879	0:01:22:585
2023-04-13 12:28:31.642585	0:01:22:663
2023-04-13 12:28:31.657729	0:01:22:678
2023-04-13 12:28:31.788394	0:01:22:809
2023-04-13 12:28:31.874527	0:01:22:895
2023-04-13 12:28:31.964312	0:01:22:985
2023-04-13 12:28:32.090885	0:01:23:111
2023-04-13 12:28:32.135097	0:01:23:155
2023-04-13 12:28:32.216168	0:01:23:236
2023-04-13 12:28:32.302445	0:01:23:323
2023-04-13 12:28:32.463189	0:01:23:483
2023-04-13 12:28:32.506442	0:01:23:527
2023-04-13 12:28:32.604423	0:01:23:625
2023-04-13 12:28:32.607563	0:01:23:628
2023-04-13 12:28:32.610431	0:01:23:631
2023-04-13 12:28:32.759823	0:01:23:780
2023-04-13 12:28:32.947160	0:01:23:967
2023-04-13 12:28:33.189058	0:01:24:209
2023-04-13 12:28:33.214133	0:01:24:234
2023-04-13 12:28:33.813073	0:01:24:833
2023-04-13 12:28:33.835279	0:01:24:856
2023-04-13 12:28:34.006097	0:01:25:26
2023-04-13 12:28:34.107421	0:01:25:128
2023-04-13 12:28:34.265274	0:01:25:286
2023-04-13 12:28:34.455275	0:01:25:476
2023-04-13 12:28:34.500347	0:01:25:521
2023-04-13 12:28:34.539507	0:01:25:560
2023-04-13 12:28:34.957691	0:01:25:978
2023-04-13 12:28:34.978964	0:01:25:999
2023-04-13 12:28:35.097053	0:01:26:117
2023-04-13 12:28:35.121709	0:01:26:142
2023-04-13 12:28:35.124625	0:01:26:145
2023-04-13 12:28:35.462953	0:01:26:483
2023-04-13 12:28:35.467494	0:01:26:488
2023-04-13 12:28:35.517033	0:01:26:537
2023-04-13 12:28:35.625815	0:01:26:646
2023-04-13 12:28:35.795890	0:01:26:816
2023-04-13 12:28:36.061557	0:01:27:82
2023-04-13 12:28:36.854588	0:01:27:875
2023-04-13 12:28:36.906912	0:01:27:927
2023-04-13 12:28:37.376980	0:01:28:397
2023-04-13 12:28:37.502245	0:01:28:522
2023-04-13 12:28:37.553829	0:01:28:574
2023-04-13 12:28:37.746119	0:01:28:766
2023-04-13 12:28:37.949345	0:01:28:970
2023-04-13 12:28:37.979646	0:01:29:0
2023-04-13 12:28:38.348473	0:01:29:369
2023-04-13 12:28:38.407074	0:01:29:427
2023-04-13 12:28:38.809995	0:01:29:830
2023-04-13 12:28:38.908517	0:01:29:929
2023-04-13 12:28:40.474647	0:01:31:495
2023-04-13 12:28:40.477029	0:01:31:497
2023-04-13 12:28:40.982535	0:01:32:3
2023-04-13 12:28:40.984022	0:01:32:4
2023-04-13 12:28:41.149160	0:01:32:169
2023-04-13 12:28:41.223792	0:01:32:244
2023-04-13 12:28:41.273893	0:01:32:294
2023-04-13 12:28:41.349945	0:01:32:370
2023-04-13 12:28:41.431388	0:01:32:452
2023-04-13 12:28:41.587455	0:01:32:608
2023-04-13 12:28:41.589626	0:01:32:610
2023-04-13 12:28:41.606362	0:01:32:627
2023-04-13 12:28:41.749016	0:01:32:769
2023-04-13 12:28:42.036182	0:01:33:56
2023-04-13 12:28:42.079716	0:01:33:100
2023-04-13 12:28:42.123730	0:01:33:144
2023-04-13 12:28:42.259219	0:01:33:279
2023-04-13 12:28:42.328333	0:01:33:349
2023-04-13 12:28:42.499218	0:01:33:519
2023-04-13 12:28:42.926856	0:01:33:947
2023-04-13 12:28:43.018277	0:01:34:39
2023-04-13 12:28:43.237281	0:01:34:258
2023-04-13 12:28:43.573252	0:01:34:593
2023-04-13 12:28:43.575407	0:01:34:596
2023-04-13 12:28:43.749427	0:01:34:770
2023-04-13 12:28:43.794909	0:01:34:815
2023-04-13 12:28:43.839921	0:01:34:860
2023-04-13 12:28:44.176574	0:01:35:197
2023-04-13 12:28:44.358893	0:01:35:379
2023-04-13 12:28:44.395189	0:01:35:415
2023-04-13 12:28:44.536164	0:01:35:556
2023-04-13 12:28:44.566691	0:01:35:587
2023-04-13 12:28:44.674204	0:01:35:694
2023-04-13 12:28:44.984958	0:01:36:5
2023-04-13 12:28:44.985959	0:01:36:6
2023-04-13 12:28:45.099870	0:01:36:120
2023-04-13 12:28:45.100871	0:01:36:121
2023-04-13 12:28:46.275887	0:01:37:296
2023-04-13 12:28:46.485486	0:01:37:506
2023-04-13 12:28:46.566497	0:01:37:587
2023-04-13 12:28:46.839556	0:01:37:860
2023-04-13 12:28:47.343185	0:01:38:363
2023-04-13 12:28:47.490976	0:01:38:511
2023-04-13 12:28:47.603946	0:01:38:624
2023-04-13 12:28:47.721296	0:01:38:742
2023-04-13 12:28:48.823954	0:01:39:844
2023-04-13 12:28:49.041943	0:01:40:62
2023-04-13 12:28:49.607842	0:01:40:628
2023-04-13 12:28:49.781975	0:01:40:802
2023-04-13 12:28:49.877812	0:01:40:898
2023-04-13 12:28:50.055720	0:01:41:76
2023-04-13 12:28:50.306768	0:01:41:327
2023-04-13 12:28:50.392416	0:01:41:413
2023-04-13 12:28:50.423519	0:01:41:444
2023-04-13 12:28:50.514110	0:01:41:534
2023-04-13 12:28:50.625363	0:01:41:646
2023-04-13 12:28:50.782012	0:01:41:802
2023-04-13 12:28:50.846497	0:01:41:867
2023-04-13 12:28:51.043706	0:01:42:64
2023-04-13 12:28:51.915564	0:01:42:936
2023-04-13 12:28:52.116267	0:01:43:136
2023-04-13 12:28:52.147685	0:01:43:168
2023-04-13 12:28:52.339903	0:01:43:360
2023-04-13 12:28:52.408529	0:01:43:429
2023-04-13 12:28:52.555844	0:01:43:576
2023-04-13 12:28:52.606542	0:01:43:627
2023-04-13 12:28:52.685165	0:01:43:705
2023-04-13 12:28:52.909177	0:01:43:929
2023-04-13 12:28:52.983187	0:01:44:3
2023-04-13 12:28:53.106169	0:01:44:126
2023-04-13 12:28:53.124790	0:01:44:145
2023-04-13 12:28:53.253239	0:01:44:273
2023-04-13 12:28:53.397513	0:01:44:418
2023-04-13 12:28:53.568366	0:01:44:589
2023-04-13 12:28:53.668722	0:01:44:689
2023-04-13 12:28:53.916008	0:01:44:936
2023-04-13 12:28:54.032427	0:01:45:53
2023-04-13 12:28:54.344593	0:01:45:365
2023-04-13 12:28:54.424850	0:01:45:445
2023-04-13 12:28:54.610268	0:01:45:631
2023-04-13 12:28:54.774264	0:01:45:794
2023-04-13 12:28:55.058950	0:01:46:79
2023-04-13 12:28:55.114655	0:01:46:135
2023-04-13 12:28:55.131410	0:01:46:152
2023-04-13 12:28:55.360035	0:01:46:380
2023-04-13 12:28:55.615808	0:01:46:636
2023-04-13 12:28:55.671993	0:01:46:692
2023-04-13 12:28:55.793086	0:01:46:813
2023-04-13 12:28:56.310378	0:01:47:331
2023-04-13 12:28:56.312442	0:01:47:333
2023-04-13 12:28:56.457307	0:01:47:478
2023-04-13 12:28:56.860101	0:01:47:880
2023-04-13 12:28:57.141239	0:01:48:161
2023-04-13 12:28:57.280584	0:01:48:301
2023-04-13 12:28:57.407335	0:01:48:428
2023-04-13 12:28:57.538259	0:01:48:558
2023-04-13 12:28:57.634875	0:01:48:655
2023-04-13 12:28:57.692138	0:01:48:712
2023-04-13 12:28:57.807568	0:01:48:828
2023-04-13 12:28:57.907824	0:01:48:928
2023-04-13 12:28:57.924471	0:01:48:945
2023-04-13 12:28:58.068074	0:01:49:88
2023-04-13 12:28:58.261166	0:01:49:281
2023-04-13 12:28:58.667938	0:01:49:688
2023-04-13 12:28:58.872896	0:01:49:893
2023-04-13 12:28:59.307792	0:01:50:328
2023-04-13 12:28:59.392874	0:01:50:413
2023-04-13 12:28:59.713049	0:01:50:733
2023-04-13 12:28:59.815546	0:01:50:836
2023-04-13 12:29:00.013408	0:01:51:34
2023-04-13 12:29:00.140126	0:01:51:160
2023-04-13 12:29:00.758849	0:01:51:779
2023-04-13 12:29:00.917725	0:01:51:938
2023-04-13 12:29:01.558873	0:01:52:579
2023-04-13 12:29:01.692820	0:01:52:713
2023-04-13 12:29:02.340038	0:01:53:360
2023-04-13 12:29:02.596067	0:01:53:616
2023-04-13 12:29:02.966057	0:01:53:986
2023-04-13 12:29:03.106822	0:01:54:127
2023-04-13 12:29:03.903838	0:01:54:924
2023-04-13 12:29:04.647456	0:01:55:668
2023-04-13 12:29:04.769783	0:01:55:790
2023-04-13 12:29:04.947260	0:01:55:967
2023-04-13 12:29:05.192950	0:01:56:213
2023-04-13 12:29:05.287115	0:01:56:307
2023-04-13 12:29:05.475058	0:01:56:495
2023-04-13 12:29:05.511688	0:01:56:532
2023-04-13 12:29:05.968335	0:01:56:989
2023-04-13 12:29:06.031797	0:01:57:52
2023-04-13 12:29:06.342049	0:01:57:362
2023-04-13 12:29:06.442423	0:01:57:463
2023-04-13 12:29:06.474732	0:01:57:495
2023-04-13 12:29:06.539015	0:01:57:559
2023-04-13 12:29:06.944824	0:01:57:965
2023-04-13 12:29:07.027101	0:01:58:47
2023-04-13 12:29:07.531096	0:01:58:551
2023-04-13 12:29:07.674821	0:01:58:695
2023-04-13 12:29:07.732236	0:01:58:752
2023-04-13 12:29:07.778920	0:01:58:799
2023-04-13 12:29:07.858444	0:01:58:879
2023-04-13 12:29:08.237099	0:01:59:257
2023-04-13 12:29:08.348147	0:01:59:368
2023-04-13 12:29:08.412817	0:01:59:433
2023-04-13 12:29:08.661322	0:01:59:682
2023-04-13 12:29:08.691378	0:01:59:712
2023-04-13 12:29:08.802454	0:01:59:823
2023-04-13 12:29:08.840703	0:01:59:861
2023-04-13 12:29:08.858079	0:01:59:878
2023-04-13 12:29:09.017256	0:02:00:37
2023-04-13 12:29:09.098696	0:02:00:119
2023-04-13 12:29:09.799504	0:02:00:820
2023-04-13 12:29:09.886777	0:02:00:907
2023-04-13 12:29:10.414975	0:02:01:435
2023-04-13 12:29:10.509511	0:02:01:530
2023-04-13 12:29:10.662650	0:02:01:683
2023-04-13 12:29:10.711977	0:02:01:732
2023-04-13 12:29:10.803652	0:02:01:824
2023-04-13 12:29:10.842755	0:02:01:863
2023-04-13 12:29:10.879468	0:02:01:900
2023-04-13 12:29:10.982781	0:02:02:3
2023-04-13 12:29:10.984780	0:02:02:5
2023-04-13 12:29:11.043460	0:02:02:64
2023-04-13 12:29:11.190956	0:02:02:211
2023-04-13 12:29:11.313059	0:02:02:333
2023-04-13 12:29:11.366973	0:02:02:387
2023-04-13 12:29:11.438514	0:02:02:459
2023-04-13 12:29:11.483874	0:02:02:504
2023-04-13 12:29:11.567920	0:02:02:588
2023-04-13 12:29:12.328768	0:02:03:349
2023-04-13 12:29:12.435229	0:02:03:455
2023-04-13 12:29:12.707703	0:02:03:728
2023-04-13 12:29:12.833298	0:02:03:854
2023-04-13 12:29:12.879962	0:02:03:900
2023-04-13 12:29:13.157768	0:02:04:178
2023-04-13 12:29:13.308636	0:02:04:329
2023-04-13 12:29:13.435550	0:02:04:456
2023-04-13 12:29:13.503469	0:02:04:524
2023-04-13 12:29:13.642329	0:02:04:663
2023-04-13 12:29:13.730927	0:02:04:751
2023-04-13 12:29:13.806234	0:02:04:826
2023-04-13 12:29:13.876517	0:02:04:897
2023-04-13 12:29:13.966609	0:02:04:987
2023-04-13 12:29:14.396642	0:02:05:417
