2023-04-13 12:27:21.500	1	0	0	0	0	0	0	0	0	0	0	0	loading
2023-04-13 12:27:22.000	1	0	0	0	0	0	0	0	0	0	0	0	loading
2023-04-13 12:27:22.500	0	0	0	0	0	0	0	0	0	0	0	1	loading
2023-04-13 12:27:23.000	0	0	0	0	0	0	0	0	0	0	0	1	loading
2023-04-13 12:27:23.500	0	0	0	0	0	0	0	0	0	0	0	1	loading
2023-04-13 12:27:24.000	0	0	0	0	0	0	0	0	0	0	0	1	map
2023-04-13 12:27:24.500	0	0	0	0	0	0	0	0	1	0	0	0	map
2023-04-13 12:27:25.000	0	0	0	0	0	0	0	0	1	0	0	0	map
2023-04-13 12:27:25.500	1	0	0	0	1	0	0	0	1	0	0	0	map
2023-04-13 12:27:26.000	1	0	0	0	1	0	0	0	1	0	0	0	map
2023-04-13 12:27:26.500	0	0	0	0	1	0	0	0	0	0	0	0	map
2023-04-13 12:27:27.000	0	0	0	0	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:27.500	0	0	0	0	1	0	0	0	0	0	0	0	map
2023-04-13 12:27:28.000	1	0	0	0	1	0	0	0	0	0	0	1	map
2023-04-13 12:27:28.500	1	0	0	0	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:29.000	0	0	0	0	1	0	0	0	0	0	0	0	map
2023-04-13 12:27:29.500	0	0	0	0	1	0	0	0	0	0	0	1	map
2023-04-13 12:27:30.000	0	0	0	0	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:30.500	0	0	0	0	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:31.000	0	0	0	0	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:31.500	0	0	0	0	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:32.000	0	0	0	0	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:32.500	0	0	0	0	0	0	0	0	1	0	0	0	map
2023-04-13 12:27:33.000	0	0	0	0	1	0	0	0	0	0	0	0	map
2023-04-13 12:27:33.500	0	0	0	0	0	0	0	0	1	0	0	0	map
2023-04-13 12:27:34.000	0	0	0	0	0	0	0	0	1	0	0	0	map
2023-04-13 12:27:34.500	0	0	0	0	0	0	0	0	0	0	0	1	map
2023-04-13 12:27:35.000	0	0	0	0	0	0	0	0	0	0	0	1	map
2023-04-13 12:27:35.500	0	0	0	0	0	0	0	0	0	0	0	1	map
2023-04-13 12:27:36.000	0	0	0	1	0	0	0	0	0	0	0	1	map
2023-04-13 12:27:36.500	0	0	0	0	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:37.000	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:37.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:38.000	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:38.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:39.000	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:39.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:40.000	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:40.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:41.000	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:41.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:27:42.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:27:42.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:43.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:43.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:44.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:44.500	0	0	0	0	1	1	0	0	1	0	0	0	play
2023-04-13 12:27:45.000	0	0	0	0	1	1	0	0	1	0	0	0	play
2023-04-13 12:27:45.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:46.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:46.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:27:47.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:27:47.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:27:48.000	0	0	0	1	1	0	0	0	0	0	0	0	play
2023-04-13 12:27:48.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:27:49.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:49.500	0	0	0	1	1	0	0	0	0	0	0	0	play
2023-04-13 12:27:50.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:27:50.500	0	0	0	0	0	0	1	0	0	0	0	0	play
2023-04-13 12:27:51.000	1	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:51.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:52.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:52.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:53.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:53.500	0	1	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:27:54.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:54.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:55.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:55.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:56.000	0	1	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:56.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:57.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:27:57.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:27:58.000	0	1	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:27:58.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:27:59.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:27:59.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:00.000	0	0	0	1	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:00.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:01.000	0	0	0	1	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:01.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:02.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:02.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:03.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:03.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:04.000	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:04.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:05.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:05.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:06.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:06.500	0	0	0	1	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:07.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:07.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:08.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:08.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:09.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:09.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:10.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:10.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:11.000	0	0	0	1	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:11.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:12.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:12.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:13.000	0	1	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:13.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:14.000	0	1	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:14.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:15.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:15.500	0	1	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:16.000	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:16.500	0	0	0	0	1	0	0	0	1	1	0	1	play
2023-04-13 12:28:17.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:17.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:18.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:18.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:19.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:19.500	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:20.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:20.500	0	1	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:21.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:21.500	0	0	0	0	1	0	0	0	0	1	0	1	play
2023-04-13 12:28:22.000	0	0	0	0	0	0	0	0	1	1	0	1	play
2023-04-13 12:28:22.500	0	0	0	1	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:23.000	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:23.500	0	1	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:24.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:24.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:25.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:25.500	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:26.000	0	0	0	1	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:26.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:27.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:27.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:28.000	0	1	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:28.500	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:29.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:29.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:30.000	0	0	0	0	0	0	0	0	0	1	0	1	play
2023-04-13 12:28:30.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:31.000	0	0	0	1	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:31.500	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:32.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:32.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:33.000	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:33.500	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:34.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:34.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:35.000	0	0	0	0	0	0	0	0	0	1	0	1	play
2023-04-13 12:28:35.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:36.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:36.500	0	0	0	1	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:37.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:37.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:38.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:38.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:39.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:39.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:40.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:40.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:41.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:41.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:42.000	0	1	0	1	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:42.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:43.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:43.500	0	0	0	1	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:44.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:44.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:45.000	0	0	0	0	0	0	0	0	0	1	0	0	play
2023-04-13 12:28:45.500	0	0	0	0	0	0	0	0	0	1	0	0	play
2023-04-13 12:28:46.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:46.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:47.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:47.500	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:48.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:48.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:49.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:49.500	0	1	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:50.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:50.500	0	1	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:51.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:51.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:52.000	0	1	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:52.500	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:53.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:53.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:54.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:54.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:55.000	0	1	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:28:55.500	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:56.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:56.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:57.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:28:57.500	0	1	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:28:58.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:58.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:59.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:28:59.500	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:00.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:00.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:01.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:01.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:02.000	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:02.500	0	0	0	1	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:03.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:03.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:04.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:04.500	0	0	0	0	0	0	0	0	1	0	1	0	play
2023-04-13 12:29:05.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:05.500	0	0	0	0	1	0	0	0	0	1	0	0	play
2023-04-13 12:29:06.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:06.500	0	0	0	0	0	0	0	0	0	0	1	0	play
2023-04-13 12:29:07.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:07.500	0	0	0	1	1	0	0	0	1	0	0	0	play
2023-04-13 12:29:08.000	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:29:08.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:09.000	0	0	0	0	0	0	0	0	0	0	1	0	play
2023-04-13 12:29:09.500	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:10.000	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:29:10.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:29:11.000	0	0	0	0	1	0	0	0	1	0	1	0	play
2023-04-13 12:29:11.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:12.000	0	0	0	0	0	0	0	0	0	0	1	0	play
2023-04-13 12:29:12.500	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:13.000	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:29:13.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:29:14.000	0	0	0	0	0	0	0	0	0	0	1	0	play
2023-04-13 12:29:14.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:15.000	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:15.500	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:29:16.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:16.500	0	0	0	1	1	0	0	0	0	0	0	0	play
2023-04-13 12:29:17.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:17.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:18.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:18.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:19.000	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:19.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:20.000	0	1	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:20.500	0	0	0	0	1	0	0	0	1	0	0	0	play
2023-04-13 12:29:21.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:21.500	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:22.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:22.500	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:23.000	0	0	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:23.500	0	0	0	1	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:24.000	0	1	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:24.500	0	0	0	0	1	0	0	0	0	0	0	0	play
2023-04-13 12:29:25.000	0	1	0	0	0	0	0	0	1	0	0	0	play
2023-04-13 12:29:25.500	0	0	0	0	0	0	0	0	0	0	0	0	play
2023-04-13 12:29:26.000	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:26.500	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:27.000	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:27.500	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:28.000	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:28.500	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:29.000	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:29.500	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:30.000	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:30.500	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:31.000	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:31.500	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:32.000	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:32.500	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:33.000	0	1	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:33.500	0	1	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:34.000	0	0	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:34.500	0	1	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:35.000	0	1	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:35.500	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:36.000	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:36.500	0	0	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:37.000	0	0	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:37.500	0	0	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:38.000	0	0	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:38.500	0	0	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:39.000	0	0	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:39.500	0	0	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:40.000	0	0	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:40.500	0	1	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:41.000	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:41.500	0	1	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:42.000	0	1	0	0	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:42.500	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:43.000	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:43.500	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:44.000	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:44.500	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:45.000	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:45.500	0	1	0	1	0	0	0	0	0	0	0	0	win
2023-04-13 12:29:46.000	0	0	0	0	0	0	0	0	1	0	0	0	loading
2023-04-13 12:29:46.500	0	0	0	0	0	0	0	0	1	0	0	0	loading
2023-04-13 12:29:47.000	0	0	0	0	0	0	0	0	1	0	0	0	loading
2023-04-13 12:29:47.500	1	0	0	0	0	0	0	0	0	0	0	0	loading
2023-04-13 12:29:48.000	0	0	0	0	0	0	0	0	0	0	0	0	loading
2023-04-13 12:29:48.500	0	0	0	0	1	0	0	0	1	0	0	1	loading
2023-04-13 12:29:49.000	1	0	0	0	0	0	0	0	1	0	0	0	map
2023-04-13 12:29:49.500	0	0	0	0	1	0	0	0	0	0	0	0	map
2023-04-13 12:29:50.000	0	0	0	0	0	0	0	0	1	0	0	0	map
2023-04-13 12:29:50.500	0	0	0	0	0	0	0	0	1	0	0	0	map
2023-04-13 12:29:51.000	0	0	0	0	0	0	0	0	1	0	0	1	map
2023-04-13 12:29:51.500	0	0	0	0	0	0	0	0	1	0	0	1	map
2023-04-13 12:29:52.000	0	0	0	0	0	0	0	0	1	0	0	1	map
2023-04-13 12:29:52.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:53.000	0	0	0	0	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:53.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:54.000	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:54.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:55.000	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:55.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:56.000	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:56.500	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:57.000	0	0	0	1	0	0	0	0	0	0	0	0	map
2023-04-13 12:29:57.500	0	0	0	0	0	0	0	0	1	0	0	0	loading
2023-04-13 12:29:58.000	0	0	0	0	1	0	0	0	1	0	0	0	loading
